id,iddepto,nomdepto,idmpio,nompio,codigohabilitacion,nombre,nitsnit,ese,direccion,direccionorig,telefono,najunombre,numerosedeprincipal,latitude,longitude,Localidad
488,11,Bogotá D.C,11001,BOGOTÁ,"1,100,116,076",HORIZONTES ABA TERAPIA INTEGRAL LTDA,"900,053,354",NO,CRA 66 A 46 26,CRA 66 A 46 26,2222385 - 3103105333,Privada,1,4.6540418,-74.0990898,Teusaquillo
489,11,Bogotá D.C,11001,BOGOTÁ,"1,100,116,107",SOCIEDAD ONCOLOGICA ONCOCARE LTDA. SIGLA ONCOCARE LTDA,"900,078,685",NO,AV KR 20 # 80 91,AV KR 20 # 80 91,3207750,Privada,1,4.6749673,-74.0595563,Barrios Unidos
490,11,Bogotá D.C,11001,BOGOTÁ,"1,100,116,129",ELECTROFISIATRIA SAS,"900,103,925",NO,CL 112 # 70 B 28,CL 112 # 70 B 28,7441886 - 3164816124 - 3164714954 - 3204066331,Privada,3,4.6986543,-74.07150014539977,Suba
494,11,Bogotá D.C,11001,BOGOTÁ,"1,100,116,220",FUNDACION CREER EN LO NUESTRO,"900,044,836",NO,KR 20 # 45 A 08 OF 501,KR 20 # 45 A 08 OF 501,2854622,Privada,1,4.6339667,-74.07242594919498,Teusaquillo
495,11,Bogotá D.C,11001,BOGOTÁ,"1,100,116,237",OPTICA COLSANITAS SAS,"800,185,773",NO,AC 127 NO. 21 - 60 LC 112,AC 127 NO. 21 - 60 LC 112,6159432-3153059897,Privada,1,4.7036464,-74.0331045,Usaquén
496,11,Bogotá D.C,11001,BOGOTÁ,"1,100,116,239",CENTRO VASCULAR DEL LAGO LTDA,"830,047,504",NO,AC 116 # 9 - 72 CONSULTORIO 608,AC 116 # 9 - 72 CONSULTORIO 608,57 1  2153382,Privada,1,4.6993273,-74.0546532,Usaquén
497,11,Bogotá D.C,11001,BOGOTÁ,"1,100,116,245",CENTRO OFTALMOLOGICO GUSTAVO TAMAYO FERNANDEZ SA,"900,112,451",NO,CL 113 # 7 - 45 OF 906 TO B,CL 113 # 7 - 45 OF 906 TO B,6292882,Privada,1,4.6979522,-74.0598871,Suba
499,11,Bogotá D.C,11001,BOGOTÁ,"1,100,116,275",CIRU COUNTRY SERVICIOS MEDICOS SAS,"800,222,501",NO,KR 10 No. 96 - 25  CS 403,KR 10 No. 96 - 25  CS 403,6160557,Privada,1,4.5567527,-74.1254193,Tunjuelito
500,11,Bogotá D.C,11001,BOGOTÁ,"1,100,116,366",CENTRO INTEGRAL TERAPEUTICO DE MANO CITMA SAS,"900,113,999",NO,KR 20 # 45 A 08 CS 202 - 203 - 204,KR 20 # 45 A 08 CS 202 - 203 - 204,3400230,Privada,1,4.6339667,-74.07242594919498,Teusaquillo
501,11,Bogotá D.C,11001,BOGOTÁ,"1,100,116,369",LUXOTTICA OF COLOMBIA S.A.S,"900,108,281",,CARRERA 58D # 146- 51 LOCAL 145  - Barrio:COLINA,CARRERA 58D # 146- 51 LOCAL 145  - Barrio:COLINA,(57-1)5938860 EXT. 7041,Privada,31,4.7220754,-74.0696747,Suba
502,11,Bogotá D.C,11001,BOGOTÁ,"1,100,116,426",EMURACENTER LATINOAMERICA EU,"900,113,458",,CALLE 134 NO. 7 - 83 TORRE 3 PISO 4 CONSULTORIO 341,CALLE 134 NO. 7 - 83 TORRE 3 PISO 4 CONSULTORIO 341,6334711 - 6271493,Privada,1,4.742783,-74.125321,Suba
503,11,Bogotá D.C,11001,BOGOTÁ,"1,100,116,430",GNQ  MEDICINA ANTIENVEJECIMIENTO S A S SIGLA GNQ,"900,024,984",NO,CL 102 # 14 A 15 PISO 3,CL 102 # 14 A 15 PISO 3,7422244,Privada,1,4.6881404,-74.0541994,Usaquén
504,11,Bogotá D.C,11001,BOGOTÁ,"1,100,116,439",CENTRO CIENTIFICO INTERNACIONAL DE MEDICINA BIOLOGICA SAS,"830,079,801",NO,KR 24 # 45 A 33,KR 24 # 45 A 33,2878211,Privada,1,4.5845594,-74.1050598,Antonio Nariño
505,11,Bogotá D.C,11001,BOGOTÁ,"1,100,116,440",DENTAL SOLUTION LIMITADA,"900,028,902",NO,CL 183 # 51-65,CL 183 # 51-65,57 1 6795900 ext 105,Privada,2,4.7612162,-74.0162186,
506,11,Bogotá D.C,11001,BOGOTÁ,"1,100,116,443",CLINICAS ODONTOLOGICAS COODONTOLOGOS S.A.S,"830,118,704",NO,Autopista Nte. #103-25,AUTOP N # 103 25,2368470,Privada,1,4.5550695,-74.1156686,Rafael Uribe Uribe
507,11,Bogotá D.C,11001,BOGOTÁ,"1,100,116,446",ALEANDES SAS,"900,067,087",,CARRERA 17 N° 33 A 03,CARRERA 17 N° 33 A 03,3380353-3003258202,Privada,1,4.6151527,-74.0732067,Los Mártires
508,11,Bogotá D.C,11001,BOGOTÁ,"1,100,116,450",TPF CIRUJANOS Y CIA LTDA- NUEVA CLINICA LOS CEDROS,"900,090,619",NO,CL 137 # 19 42 PISO 1,CL 137 # 19 42 PISO 1,7433956,Privada,1,4.7179092,-74.0366539,Usaquén
509,11,Bogotá D.C,11001,BOGOTÁ,"1,100,116,458",ARTUNATHIE SAS,"830,145,567",NO,AC 68 # 57 82 PI 2,AC 68 # 57 82 PI 2,6302466,Privada,1,4.6749575,-74.0841894,Barrios Unidos
511,11,Bogotá D.C,11001,BOGOTÁ,"1,100,116,492","COOPERATIVA DE TRABAJO ASOCIADO SERVICIOS INTEGRALES EN SALUD ""SISCOOP CTA""","900,030,890",,CALLE 42 A # 13 33,CALLE 42 A # 13 33,4754244 - 7031648,Privada,1,4.599426,-74.2011037,
512,11,Bogotá D.C,11001,BOGOTÁ,"1,100,116,566",SERVIMEDIC SAS,"830,108,189",,CRA 7 A 123 94 piso 1 y 2,CRA 7 A 123 94 piso 1 y 2,2143155,Privada,1,4.5046333,-74.1102074,Usme
513,11,Bogotá D.C,11001,BOGOTÁ,"1,100,116,567",UMAF LIMITADA,"830,064,212",NO,CARRERA 47 No 105 - 38,CARRERA 47 No 105 - 38,5252426,Privada,1,4.5731881,-74.1587124,Ciudad Bolivar
514,11,Bogotá D.C,11001,BOGOTÁ,"1,100,116,572",DERMOSALUD S.A.S,"900,090,377",NO,"calle 127 bis no 19-25 cons 404,405,406 y 407","calle 127 bis no 19-25 cons 404,405,406 y 407",6145634-3208639403,Privada,1,4.7073325,-74.051413,Usaquén
515,11,Bogotá D.C,11001,BOGOTÁ,"1,100,116,660",ARCANGELES FUNDACION PARA LA REHABILITACION INTEGRAL,"900,109,866",NO,CL # 106 17A  43,CL # 106 17A  43,6 29 70 47 Ext 115-116,Privada,1,4.6190713,-74.1155799,Puente Aranda
516,11,Bogotá D.C,11001,BOGOTÁ,"1,100,116,754",CENTRO DE RECONOCIMIENTO DE CONDUCTORES ATENTO IPS LTDA,"900,096,095",NO,TV 60 # 124 - 20 LC 6  9 y 10,TV 60 # 124 - 20 LC 6  9 y 10,6176139,Privada,1,4.576456,-74.167729,Ciudad Bolivar
517,11,Bogotá D.C,11001,BOGOTÁ,"1,100,116,765",LANDMARK RADIOLOGIA DENTOFACIAL LTDA.,"900,089,131",NO,CL 53 B Nº 24 - 80 CS 714 - 713 - 707,CL 53 B Nº 24 - 80 CS 714 - 713 - 707,3460568/98,Privada,1,4.6435905,-74.0761533,Teusaquillo
519,11,Bogotá D.C,11001,BOGOTÁ,"1,100,116,864",SERVIVIR SERVICIOS MEDICOS INTEGRALES,"830,080,224",NO,CARRERA 71C No 3a-26,CARREA 71C No 3a-26,4140640,Privada,1,4.6967214,-74.081922,Suba
520,11,Bogotá D.C,11001,BOGOTÁ,"1,100,116,938",HOSPITAL MILITAR CENTRAL,"830,040,256",NO,TV 3c No 49-02,TV 3c No 49-02,"3486868- ext3001-3002, cel 3158653821",Pública,1,4.6385245,-74.0607185,Chapinero
522,11,Bogotá D.C,11001,BOGOTÁ,"1,100,116,971","PREVENCIÓN, ATENCIÓN E INVESTIGACIÓN EN SALUD LTDA, PAIS","900,085,600",NO,CRA 16 N° 84A-09 CS 505,CRA 16 N° 84A-09 CS 505,6217254,Privada,1,4.5902581,-74.0944554,Antonio Nariño
523,11,Bogotá D.C,11001,BOGOTÁ,"1,100,116,994",FUNDACIÓN MÉDICA SANTA MARÍA VIRGEN,"900,116,862",,CALLE 70A #110-43 PISO 1 - 2,CALLE 70A #110-43 PISO 1 - 2,4426547 - 4406532,Privada,1,4.7159505,-74.1362617,Engativá
524,11,Bogotá D.C,11001,BOGOTÁ,"1,100,117,001",CENTRO PENSAR LIMITADA,"830,077,128",NO,CL 142 # 18 A - 07,CL 142 # 18 A - 07,2581810,Privada,1,4.7187977,-74.0297348,Usaquén
525,11,Bogotá D.C,11001,BOGOTÁ,"1,100,117,087",ORALMEDIC CLINICAS ODONTOMEDICAS SAS,"900,130,447",NO,CALLE 22 SUR No. 26-30 PISO 2,CALLE 22 SUR No. 26-30 PISO 2,2726484,Privada,1,4.6115747,-74.1279838,Puente Aranda
526,11,Bogotá D.C,11001,BOGOTÁ,"1,100,117,093",MISION SALUD INTERNACIONAL SAS,"900,116,722",NO,CALLE 33 A # 78 A - 22 SUR - Barrio:KENNEDY CENTRAL,CALLE 33 A # 78 A - 22 SUR - Barrio:KENNEDY CENTRAL,2738435,Privada,2,4.5637469,-74.0983584,San Cristobal
527,11,Bogotá D.C,11001,BOGOTÁ,"1,100,117,125",OPTICAS ÉXITO Y CIA LTDA.,"830,096,452",NO,KR 9 Nº 15 - 52,KR 9 Nº 15 - 52,2433391,Privada,1,4.6696885,-74.0474304,Chapinero
528,11,Bogotá D.C,11001,BOGOTÁ,"1,100,117,155",MEDICAL CORPORATION S.A.S,"900,136,013",,Calle 90 # 12-44 Of. 308 BARRIO: CHICO,Calle 90 # 12-44 Of. 308 BARRIO: CHICO,3043972 - 3118441032,Privada,2,4.6834225,-74.0708586,Barrios Unidos
529,11,Bogotá D.C,11001,BOGOTÁ,"1,100,117,167",SALUD VISUAL EMPRESARIAL OCUPACIONAL EU,"900,135,971",,CALLE 19 No.8-81 oficina 1005,CALLE 19 No.8-81 oficina 1005,3365407,Privada,1,4.6571599,-74.1297501,Fontibón
531,11,Bogotá D.C,11001,BOGOTÁ,"1,100,117,172",INSTITUTO COLOMBIANO DE GENETICA Y ONCOLOGIA MOLECULAR  SAS / INCOGEM,"900,118,084",,KR 19 C # 86-14 OFICINA 701-702-604,KR 19 C # 86-14 OFICINA 701-702-604,6164902,Privada,1,4.5599382,-74.1501183,Ciudad Bolivar
532,11,Bogotá D.C,11001,BOGOTÁ,"1,100,117,197",AMBULANCIAS PRIMEROS AUXILIOS LTDA,"900,036,920",NO,KR 32 B # 2 43,KR 32 B # 2 43,2770977,Privada,1,4.6012546,-74.1080563,Puente Aranda
533,11,Bogotá D.C,11001,BOGOTÁ,"1,100,117,234",ODONTOLOGICOS TORRES MANCILLA LTDA-ORTOCID LTDA,"900,134,907",NO,Carrera 73 # 5C 27,Carrera 73 # 5C 27,2640515,Privada,1,4.639183,-74.138618,Kennedy
534,11,Bogotá D.C,11001,BOGOTÁ,"1,100,117,238",BIOMOLECULAR DIAGNOSTICA S.A.S.,"900,110,259",NO,"CRA 19A NO. 85-11 PISO 3,  PISO 4  403-404 y 405","CRA 19A NO. 85-11 PISO 3,  PISO 4  403-404 y 405","3002664, 3002915",Privada,1,4.671761050000001,-74.05805149650121,Chapinero
535,11,Bogotá D.C,11001,BOGOTÁ,"1,100,117,250",UNIDAD LASER Y PIEL S.A.S,"900,096,842",NO,CL 134 # 7 B 83 CS 413- 414- 415- 416-417,CL 134 # 7 B 83 CS 413- 414- 415- 416-417,6049844,Privada,1,4.742783,-74.125321,Suba
537,11,Bogotá D.C,11001,BOGOTÁ,"1,100,117,261",LACORSALUD SAS,"900,128,332",NO,CALLE 75 No.22-66,CALLE 75 No.22-66,4873232-2482052,Privada,1,4.7100428,-74.1212356,Engativá
538,11,Bogotá D.C,11001,BOGOTÁ,"1,100,117,277",SPORTSMED COLOMBIA S.A.S,"830,117,846",NO,KR 16A 82 16,KR 16A 82 16,6348617,Privada,1,4.7473303,-74.0378721,Usaquén
539,11,Bogotá D.C,11001,BOGOTÁ,"1,100,117,294",SALUD OCUPACIONAL SANITAS SAS,"830,015,429",NO,Tv 60  115  58 Torre B piso 3,Tv 60  115  58 Torre B piso 3,6466060 ext 5710311 -3173822322,Privada,2,4.576456,-74.167729,Ciudad Bolivar
541,11,Bogotá D.C,11001,BOGOTÁ,"1,100,117,333",INLASER S A S,"900,107,242",,CALLE 108 No. 14 - 36,CALLE 108 No. 14 - 36,7442395,Privada,1,4.6962377,-74.0658099,Suba
542,11,Bogotá D.C,11001,BOGOTÁ,"1,100,117,346",SOCIEDAD COLOMBIANA DE ODONTOLOGIA ESTETICA LTDA SIGLA SCOES LTDA,"900,018,546",,calle 135 No. 7-76,"calle 135 No. 7-76, TR 2-1210",3209777675 / 3102448127,Privada,1,4.7143718,-74.0312115,Usaquén
543,11,Bogotá D.C,11001,BOGOTÁ,"1,100,117,354",INTERNATIONAL TELEMEDICAL SYSTEMS COLOMBIA S.A.S - ITMS COLOMBIA S.A.S,"900,120,195",NO,Av Calle 116 # 9-72 Consultorio 410,Av Calle 116 # 9-72 Consultorio 410,7444187 / 5806969,Privada,1,4.6943073,-74.034846,Usaquén
544,11,Bogotá D.C,11001,BOGOTÁ,"1,100,117,377",ASISFARMA S.A.S,"900,149,596",NO,KR 13 48-26 CONSULTORIO 104 - 204,KR 13 48-26 CONSULTORIO 104 - 204,2182002,Privada,1,4.5592249,-74.1314313,Tunjuelito
545,11,Bogotá D.C,11001,BOGOTÁ,"1,100,117,384",OPTICA CALDERON VARGAS LTDA,"900,152,326",,CL 19 # 8 - 89 - Barrio:LA CAPUCHINA,CL 19 # 8 - 89 - Barrio:LA CAPUCHINA,2843006,Privada,2,4.6571599,-74.1297501,Fontibón
546,11,Bogotá D.C,11001,BOGOTÁ,"1,100,117,389",CLINISUR IPS 1 LTDA,"900,148,264",,Calle 27 Sur No 19-07,Calle 27 Sur No 19-07,2784705,Privada,1,4.5801207,-74.10755305,Rafael Uribe Uribe
547,11,Bogotá D.C,11001,BOGOTÁ,"1,100,117,393",OPTICAS VARGAS SAS,"900,152,323",NO,CL 19 # 8- 95,CL 19 # 8- 95,2849084 - 2436759,Privada,1,4.6571599,-74.1297501,Fontibón
548,11,Bogotá D.C,11001,BOGOTÁ,"1,100,117,432",SERVICIOS MEDICOS INTEGRALES SANTA ELENA SAS,"900,157,744",NO,CALLE 27 SUR No 19-19,CALLE 27 SUR No 19-19,4 087000 4072406,Privada,1,4.5802464,-74.1076184,Rafael Uribe Uribe
549,11,Bogotá D.C,11001,BOGOTÁ,"1,100,117,439",GRUPO OCUPACIONAL LTDA,"900,139,947",NO,CARRERA 27 A # 52-48,CARRERA 27 A # 52-48,7551842 7551843,Privada,1,4.6048543,-74.0970208,Los Mártires
550,11,Bogotá D.C,11001,BOGOTÁ,"1,100,117,468",OPTICAS VARGAS PEREZ LTDA,"900,159,822",NO,CL 19 # 10 - 39,CL 19 # 10 - 39,2827651,Privada,1,4.6571599,-74.1297501,Fontibón
551,11,Bogotá D.C,11001,BOGOTÁ,"1,100,117,475",IMAGEN Y RADIOLOGIA ORAL SAS SIGLA IRO SAS,"900,108,627",NO,CL 4  # 56- 04 PI 2,CL 4  # 56- 04 PI 2,3049620-3107773218,Privada,1,4.5927741,-74.0813801,Santa Fe
553,11,Bogotá D.C,11001,BOGOTÁ,"1,100,117,479",CLINICA COLOMBIANA DE PROTESIS DENTALES EU,"900,092,226",NO,AK 58 No 127-34,AK 58 No 127-34,2533159 -5223457,Privada,1,4.7172493,-74.0692353,Suba
554,11,Bogotá D.C,11001,BOGOTÁ,"1,100,117,494",Fundación Colombia Nueva Vida F.C.N.V.,"900,141,546",,Carrera 19 D No. 63-18 Sur Piso 2 (San Francisco),Carrera 19 D No. 63-18 Sur Piso 2 (San Francisco),7183399-3202651537,Privada,1,4.5762294,-74.1195395,Rafael Uribe Uribe
555,11,Bogotá D.C,11001,BOGOTÁ,"1,100,117,536",IPS ACCION SALUD S.A.S.,"900,162,712",NO,cra 19A No. 84-73,cra 19A No. 84-73,2569144,Privada,1,4.5589394,-74.1483859,Ciudad Bolivar
556,11,Bogotá D.C,11001,BOGOTÁ,"1,100,117,560",IPS MUNDO SALUD MEDICAL GROUP LTDA,"900,160,179",NO,Cl 27 Sur # 19 - 02,Cl 27 Sur # 19 - 02 P1,6967246,Privada,1,4.580236,-74.1073179,Rafael Uribe Uribe
557,11,Bogotá D.C,11001,BOGOTÁ,"1,100,117,563",RADA CASSAB MEDICINA ESTETICA S.A.S.,"830,509,599",NO,CL 79 B # 8 10 PI 2 Y 5,CL 79 B # 8 10 PI 2 Y 5,6202081,Privada,1,4.66262805,-74.05168843200093,Chapinero
558,11,Bogotá D.C,11001,BOGOTÁ,"1,100,117,566","CENTRO DE ATENCION INTEGRAL DE HERIDAS CRÓNICAS COMPLEJAS S.A. ""CAIHCRON""","900,160,082",NO,AK 45 No. 103-19,AK 45 No. 103-19,2364461- 6164344,Privada,1,4.718376,-74.0521729,Suba
559,11,Bogotá D.C,11001,BOGOTÁ,"1,100,117,578",FOMACI EU,"900,160,146",,CL 127 A # 7 -19 CS 608 A,CL 127  A N 7 -19 CS 608 A,3162270571,Privada,1,4.7096425,-74.0579299,Suba
561,11,Bogotá D.C,11001,BOGOTÁ,"1,100,117,622",INVERSIONES FLYDENT S.A,"900,057,679",,AK 19 NO 134A-07,AK 19 NO 134A-07,6253555,Privada,1,4.5621909,-74.1390913,Ciudad Bolivar
562,11,Bogotá D.C,11001,BOGOTÁ,"1,100,117,625",MEDIC RAY X E.U,"900,162,928",NO,CARRERA 21 No 26-20 SUR PISO 1 LOCAL 1,CARRERA 21 No 26-20 SUR PISO 1 LOCAL 1,9135656,Privada,2,4.5783339,-74.1175776,Rafael Uribe Uribe
563,11,Bogotá D.C,11001,BOGOTÁ,"1,100,117,629",ABC BEBE ECOGRAFIAS MEDICAS LTDA,"900,169,604",NO,CRA 11 nº 96-43 CONSULTORIO 103,CRA 11 nº 96-43 CONSULTORIO 103,2575624,Privada,1,4.5068864,-74.1126625,Usme
566,11,Bogotá D.C,11001,BOGOTÁ,"1,100,117,694",INVERSIONES B CEBALLOS A E U,"900,162,693",NO,CL 128 B No. 58 B 13,CL 128 B No. 58 B 13,2533319,Privada,1,4.7325084,-74.1080966,Suba
567,11,Bogotá D.C,11001,BOGOTÁ,"1,100,117,696",BIOTECNOLOGIA Y GENETICA S.A.S BIOTECGEN S.A.S,"900,141,569",,CALLE 119 #49-26,CALLE 119 #49-26,3904554 - 3153186143,Privada,1,4.7043123,-74.0703771,Suba
569,11,Bogotá D.C,11001,BOGOTÁ,"1,100,117,704",CENTRO MEDICO ECOMEDICA E.U.,"900,171,802",NO,CALLE 34 No 14-33,CALLE 34 No 14-33,3202045,Privada,1,4.6247088,-74.0789546,Teusaquillo
572,11,Bogotá D.C,11001,BOGOTÁ,"1,100,117,713",ORIENTA FAMILIAR IPS EU,"900,148,275",NO,AK 14 # 33 A 55,AK 14 # 33 A 55,2871234,Privada,1,4.6139499,-74.0738337,Los Mártires
573,11,Bogotá D.C,11001,BOGOTÁ,"1,100,117,715",ACYS Apoyo Terapéutico Integral E.U.,"900,170,659",NO,Calle 45 B No 24-39,Calle 45 B No 24-39,3128478,Privada,1,4.6308432,-74.0581811,Chapinero
575,11,Bogotá D.C,11001,BOGOTÁ,"1,100,117,728",LUIS EDUARDO BUITRAGO AVILA Y / O  UNIDAD CLINICA ODONTOLOGICA VENECIA SAS,"900,172,482",NO,CL 45A SUR 51D 31,CL 45A SUR 51D 31,7135168,Privada,1,4.6202494,-74.1674793,Kennedy
577,11,Bogotá D.C,11001,BOGOTÁ,"1,100,117,732",POLICLINICO DIAGNOSTICO DEL SUR E. U.,"900,160,574",NO,CLL 27 SUR 19B -05 / 07,CLL 27 SUR 19B -05 / 07,2091238,Privada,1,4.5803824,-74.10769074968007,Rafael Uribe Uribe
581,11,Bogotá D.C,11001,BOGOTÁ,"1,100,117,751",CENTRO MEDICO LABORATORIO CLINICO OLAYA SAS,"900,171,517",NO,Cra 21 No 26-52 sur,Cra 21 No 26-52 sur,2783189,Privada,1,4.5783339,-74.1175776,Rafael Uribe Uribe
582,11,Bogotá D.C,11001,BOGOTÁ,"1,100,117,760",YEBER SAS,"900,173,999",NO,CL 123 7B 70,CL 123 7B 70,7561822,Privada,1,4.7028922,-74.0483615,Usaquén
583,11,Bogotá D.C,11001,BOGOTÁ,"1,100,117,761",IMEDICAS DIAGNOSTICAS E.U.,"900,171,660",NO,CARRERA 21 No 22-76 SUR,CARRERA 21 No 22-76 SUR,2728420-3112624474,Privada,1,4.5783339,-74.1175776,Rafael Uribe Uribe
584,11,Bogotá D.C,11001,BOGOTÁ,"1,100,117,766",CLINICA MARCO MARTINEZ EU  SIGLA CLINICA SAN MIGUEL,"900,174,031",,CRA 7 C No. 124 - 52 primer piso,CRA 7 C No. 124 - 52 primer piso,7031426 /56/62,Privada,1,4.4993362,-74.1143117,Usme
585,11,Bogotá D.C,11001,BOGOTÁ,"1,100,117,778",IMAGENES DIAGNOSTICAS TEUSA SAS,"900,172,876",NO,KR 24 # 53 - 73 LC 217 - 218 - 219,KR 24 # 53 - 73 LC 217 - 218 - 219,2454340,Privada,1,4.5845594,-74.1050598,Antonio Nariño
586,11,Bogotá D.C,11001,BOGOTÁ,"1,100,117,786",GRUPO DEPILAGE LTDA,"900,151,003",,cra 7 no 115-60 Lc B106,cra 7 no 115-60 Lc B106,3099878,Privada,1,4.5568144,-74.1205072,Rafael Uribe Uribe
587,11,Bogotá D.C,11001,BOGOTÁ,"1,100,117,792",GENETIX SAS,"900,175,902",NO,CL 77 11-19 OF 605,CL 77 11-19 OF 605,3120200,Privada,1,4.6616932,-74.0559842,Chapinero
588,11,Bogotá D.C,11001,BOGOTÁ,"1,100,117,798",TANIA SALUD CENTRO DE VACUNACION S.A.S.,"900,174,965",NO,kr  15 # 51 - 14 CONSULTORIO 202,kr  15 # 51 - 14 CONSULTORIO 202,2119289,Privada,1,4.6387856,-74.0675683,Teusaquillo
590,11,Bogotá D.C,11001,BOGOTÁ,"1,100,117,849",DENT HOLDING S.A.S,"900,110,162",NO,Calle 82 No. 10 - 39 Local 201,Calle 82 No. 10 - 39 Local 201,6347499,Privada,1,4.7095301,-74.1056747,Engativá
591,11,Bogotá D.C,11001,BOGOTÁ,"1,100,117,858",MANTILLA SILVA S.A.S.,"900,134,936",NO,CL 87 # 15 23 OFICINA 601,CL 87 # 15 23 OFICINA 601,6362351-3138897117,Privada,1,4.6680372,-74.0458004,Chapinero
593,11,Bogotá D.C,11001,BOGOTÁ,"1,100,117,894",CENTRO DE ORTOPEDIA Y TRAUMATOLOGIA UNICENTRO LTDA,"900,175,697",NO,AK 15 # 124 - 47 OF 201-202-203-204-205-206-301-302-303-304-309-310-412-501-508-602,AK 15 # 124 - 47 OF 201-202-203-204-205-206-301-302-303-304-309-310-412-501-508-602,2140230,Privada,1,4.7162768,-74.0431074,Usaquén
594,11,Bogotá D.C,11001,BOGOTÁ,"1,100,117,910",R Y S VACUNACIONES SAS,"900,171,514",,CL 50 # 8 24 CS 204,CL 50 # 8 24 CS 204,3003072965 - 3107991124,Privada,1,4.6374749,-74.0669591,Teusaquillo
596,11,Bogotá D.C,11001,BOGOTÁ,"1,100,117,922",ALIANZA EXAMENES EMPRESARIALES OCUPACIONALES Y SERVICIOS MEDICOS LTDA,"900,101,623",,CL 63 # 24 44 CS 206  208,CL 63 # 24 44 CS 206  208,3837677,Privada,1,4.6434932,-74.0540756,Chapinero
599,11,Bogotá D.C,11001,BOGOTÁ,"1,100,117,930",MARTHA TORRES DE RESTREPO IPS E.U,"900,173,780",,CARRERA 16 No. 84 A 09 CONSULTORIOS 621 Y 622 CENTRO MEDICO ALMIRANTE COLON  - Barrio:ANTIGUO COUNTRY,CARRERA 16 No. 84 A 09 CONSULTORIOS 621 Y 622 CENTRO MEDICO ALMIRANTE COLON  - Barrio:ANTIGUO COUNTRY,7291825-6313247-3102951904,Privada,2,4.5902581,-74.0944554,Antonio Nariño
600,11,Bogotá D.C,11001,BOGOTÁ,"1,100,117,946",LABORATORIO DE CITOLOGIA Y PATOLOGIA EU Dra. Johanna Garavito Mazutier,"900,181,665",,Calle 82 No. 19 a 17 Piso 2 Consultorio 206,Calle 82 No. 19 a 17 Piso 2 Consultorio 206,3004129269 - 300 3687674,Privada,1,4.7095301,-74.1056747,Engativá
602,11,Bogotá D.C,11001,BOGOTÁ,"1,100,117,954",EVOLUTION DENTAL CENTER E.U,"900,178,799",NO,CLL  119 #11D - 18 PRIMER PISO CONSULTORIOS 1 2 3 4 SEGUNDO PISO CONSULTORIO 5,CLL  119 #11D - 18 PRIMER PISO CONSULTORIOS 1 2 3 4 SEGUNDO PISO CONSULTORIO 5,2144987,Privada,1,4.7043123,-74.0703771,Suba
608,11,Bogotá D.C,11001,BOGOTÁ,"1,100,118,006",CORPOALEGRIA,"900,138,104",NO,KR 19 # 37 36 - Barrio:SOLEDAD,KR 19 # 37 36 - Barrio:SOLEDAD,6960103-3108039756,Privada,4,4.5397167,-74.1514746,Ciudad Bolivar
609,11,Bogotá D.C,11001,BOGOTÁ,"1,100,118,022",MEDICAMENTOS ESPECIALIZADOS S.A.S,"805,030,765",NO,KR 49 # 94 75,KR 49 # 94 75,7423162,Privada,1,4.7014088,-74.0584385,Suba
611,11,Bogotá D.C,11001,BOGOTÁ,"1,100,118,125",FUNDACION INTEGRAL SENTIR,"900,188,967",NO,KR 70 C  # 54  69,KR 70 C  # 54  69,2639010,Privada,1,4.5831615,-74.1620201,Ciudad Bolivar
612,11,Bogotá D.C,11001,BOGOTÁ,"1,100,118,131",LABORATORIO DE CITOPATOLOGIA Y PATOLOGIA LTDA CITOMAP,"900,153,232",,CL 45 C 21 A 33 CS 505,CL 45 C 21 A 33 CS 505,2953154,Privada,1,4.6309288,-74.0575129,Chapinero
613,11,Bogotá D.C,11001,BOGOTÁ,"1,100,118,139",SOLANO & TERRONT SERVICIOS MEDICOS SAS,"830,038,185",NO,CRA.16 No 80-33,CRA.16 No 80-33,3143956599,Privada,1,4.5902581,-74.0944554,Antonio Nariño
614,11,Bogotá D.C,11001,BOGOTÁ,"1,100,118,144",ARTE ORAL SERVICIOS ODONTOLOGICOS ESPECIALIZADOS S.A.S,"900,190,131",NO,Cra 47A Nº 118 - 27,Cra 47A Nº 118 - 27,6207940,Privada,1,4.750655,-74.0490759,Suba
615,11,Bogotá D.C,11001,BOGOTÁ,"1,100,118,163",ORTHODENTALES LTDA.,"900,083,028",NO,CL 46 SUR # 24 - 52 PI 2,CL 46 SUR # 24 - 52 PI 2,7677441,Privada,1,4.6352735,-74.177414,Kennedy
616,11,Bogotá D.C,11001,BOGOTÁ,"1,100,118,184",BUITRAGO & SANCHEZ SAS,"900,192,921",,AV PRIMERA DE MAYO No. 71 D - 77 P 2,AV PRIMERA DE MAYO No. 71 D - 77 P 2,2 64 77 38,Privada,1,4.6623687,-74.0674702,Barrios Unidos
618,11,Bogotá D.C,11001,BOGOTÁ,"1,100,118,233",CLINICA ORTHOESPECIALISTAS SAS,"900,194,986",,Kr 16 #96-64 CS 307,Kr 16 #96-64 CS 307,57(1)6369521,Privada,1,4.6824619,-74.0496454,Chapinero
619,11,Bogotá D.C,11001,BOGOTÁ,"1,100,118,234",PROGRAMA MADRE CANGURO INTEGRAL LTDA,"900,196,201",NO,CALLE 44B No. 53-50,CALLE 44B No. 53-50,7458182,Privada,1,9.290203,-75.3799156,
